Genome Name,Accession,BRC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1555,,,,"3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","2-polyprenyl-6-hydroxyphenol methylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1558,,,,"Phosphoserine aminotransferase (EC 2.6.1.52)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoserine transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1560,,,,"Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)",PATRIC,"Lysine biosynthesis","Aromatic-amino-acid transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1591,,,,"Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",PATRIC,"Purine metabolism","Sulfate adenylyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1609,,,,"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",PATRIC,"Phenylalanine metabolism","2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1617,,,,"Kynurenine formamidase, bacterial (EC 3.5.1.9)",PATRIC,"Tryptophan metabolism","Arylformamidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1697,,,,"Aspartate carbamoyltransferase (EC 2.1.3.2)",PATRIC,"Pyrimidine metabolism","Aspartate carbamoyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1710,,,,"Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)",PATRIC,"C5-Branched dibasic acid metabolism","Succinate--CoA ligase (ADP-forming)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1711,,,,"Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)",PATRIC,"Propanoate metabolism","Succinate--CoA ligase (ADP-forming)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1715,,,,"Porphobilinogen deaminase (EC 2.5.1.61)",PATRIC,"Porphyrin and chlorophyll metabolism","Hydroxymethylbilane synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1716,,,,"Uroporphyrinogen-III synthase (EC 4.2.1.75)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen-III synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1747,,,,"Glycolate dehydrogenase (EC 1.1.99.14), FAD-binding subunit GlcE",PATRIC,"Glyoxylate and dicarboxylate metabolism","Glycolate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1751,,,,"NAD(P) transhydrogenase N-domain of subunit alpha (EC 1.6.1.2)",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(P)(+) transhydrogenase (Re/Si-specific)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1759,,,,"Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)",PATRIC,"Alanine, aspartate and glutamate metabolism","Adenylosuccinate lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2039,,,,"D-malate dehydrogenase [decarboxylating] (EC 1.1.1.83)",PATRIC,"Butanoate metabolism","D-malate dehydrogenase (decarboxylating)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2078,,,,"Aspartate 1-decarboxylase (EC 4.1.1.11)",PATRIC,"beta-Alanine metabolism","Aspartate 1-decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2106,,,,"Histidinol-phosphate aminotransferase (EC 2.6.1.9)",PATRIC,"Tyrosine metabolism","Histidinol-phosphate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2133,,,,"Homoserine kinase (EC 2.7.1.39)",PATRIC,"Glycine, serine and threonine metabolism","Homoserine kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2185,,,,"Beta-ureidopropionase (EC 3.5.1.6)",PATRIC,"Pyrimidine metabolism","Beta-ureidopropionase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2208,,,,"Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)",PATRIC,"Aminoacyl-tRNA biosynthesis","Phenylalanine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2266,,,,"Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)",PATRIC,"Lysine degradation","Acting on peptide bonds (peptide hydrolases)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2280,,,,"FIG138576: 3-oxoacyl-[ACP] synthase (EC 2.3.1.41)",PATRIC,"Biotin metabolism","Beta-ketoacyl-[acyl-carrier-protein] synthase I"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2325,,,,"Pyruvate dehydrogenase E1 component (EC 1.2.4.1)",PATRIC,"Pyruvate metabolism","Pyruvate dehydrogenase (acetyl-transferring)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2355,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Methane metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2407,,,,"Enoyl-CoA hydratase (EC 4.2.1.17)",PATRIC,"Fatty acid metabolism","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2425,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2448,,,,"Penicillin G acylase precursor (EC 3.5.1.11)",PATRIC,"Penicillin and cephalosporin biosynthesis","Penicillin amidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2462,,,,"Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)",PATRIC,"Aminoacyl-tRNA biosynthesis","Asparaginyl-tRNA synthase (glutamine-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2483,,,,"Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)",PATRIC,"Riboflavin metabolism","Riboflavin synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2527,,,,"Phospholipase C (EC 3.1.4.3)",PATRIC,"Ether lipid metabolism","Phospholipase C"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2550,,,,"Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Methenyltetrahydrofolate cyclohydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2557,,,,"Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)",PATRIC,"Glycolysis / Gluconeogenesis","Dihydrolipoyl dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2636,,,,"Amidophosphoribosyltransferase (EC 2.4.2.14)",PATRIC,"Purine metabolism","Amidophosphoribosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2658,,,,"Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)",PATRIC,"Lipopolysaccharide biosynthesis","Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2668,,,,"Phosphoenolpyruvate synthase (EC 2.7.9.2)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Pyruvate, water dikinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2685,,,,"DNA polymerase III delta prime subunit (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2693,,,,"Formiminoglutamase (EC 3.5.3.8)",PATRIC,"Histidine metabolism","Formimidoylglutamase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2712,,,,"4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)",PATRIC,"Vitamin B6 metabolism","4-hydroxythreonine-4-phosphate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2782,,,,"Respiratory nitrate reductase beta chain (EC 1.7.99.4)",PATRIC,"Nitrogen metabolism","Nitrate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2799,,,,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)",PATRIC,"Cysteine and methionine metabolism","Cystathionine gamma-synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2844,,,,"Cysteine dioxygenase (EC 1.13.11.20) / Rhodanese-related sulfurtransferase, 4 domains",PATRIC,"Cysteine and methionine metabolism","Cysteine dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2865,,,,"N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)",PATRIC,"Arginine and proline metabolism","N-acetyl-gamma-glutamyl-phosphate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2967,,,,"UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",PATRIC,"Pentose and glucuronate interconversions","UTP--glucose-1-phosphate uridylyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3016,,,,"Ornithine cyclodeaminase (EC 4.3.1.12)",PATRIC,"Arginine and proline metabolism","Ornithine cyclodeaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3081,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Methane metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3118,,,,"Phosphatidylserine decarboxylase (EC 4.1.1.65)",PATRIC,"Glycerophospholipid metabolism","Phosphatidylserine decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3138,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Glutathione metabolism","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3174,,,,"UDP-glucose 6-dehydrogenase (EC 1.1.1.22)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 6-dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3225,,,,"Guanylate kinase (EC 2.7.4.8)",PATRIC,"Purine metabolism","Guanylate kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3227,,,,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II",PATRIC,"Purine metabolism","GTP diphosphokinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3235,,,,"NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(+) diphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3254,,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9), FabV => refractory to triclosan",PATRIC,"Fatty acid biosynthesis","Enoyl-[acyl-carrier-protein] reductase (NADH)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3381,,,,"Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)",PATRIC,"Nicotinate and nicotinamide metabolism","Nicotinamide phosphoribosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3388,,,,"Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Tropane, piperidine and pyridine alkaloid biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3395,,,,"Carboxymuconolactone decarboxylase (EC 4.1.1.44)",PATRIC,"Benzoate degradation via hydroxylation","4-carboxymuconolactone decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3413,,,,"Aliphatic amidase AmiE (EC 3.5.1.4)",PATRIC,"Styrene degradation","Amidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3523,,,,"1-aminocyclopropane-1-carboxylate deaminase (EC 3.5.99.7)",PATRIC,"Propanoate metabolism","1-aminocyclopropane-1-carboxylate deaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3534,,,,"N-formylmaleamate deformylase, NicD (EC 3.5.1.106)",PATRIC,"Nicotinate and nicotinamide metabolism","N-formylmaleamate deformylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3749,,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",PATRIC,"Peptidoglycan biosynthesis","UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3780,,,,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",PATRIC,"Purine metabolism","Phosphoribosylformylglycinamidine synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3896,,,,"2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-8-phosphooctulonate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3929,,,,"Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)",PATRIC,"One carbon pool by folate","Phosphoribosylglycinamide formyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3987,,,,"Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)",PATRIC,"Lipopolysaccharide biosynthesis","Tetraacyldisaccharide 4'-kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3990,,,,"3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-manno-octulosonate cytidylyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3998,,,,"2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)",PATRIC,"Ascorbate and aldarate metabolism","2-dehydro-3-deoxyglucarate aldolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4000,,,,"Malate dehydrogenase (EC 1.1.1.37)",PATRIC,"Carbon fixation in photosynthetic organisms","Malate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4013,,,,"5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)",PATRIC,"Tyrosine metabolism","5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4018,,,,"Alanine racemase (EC 5.1.1.1)",PATRIC,"D-Alanine metabolism","Alanine racemase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4020,,,,"Phytoene synthase (EC 2.5.1.32)",PATRIC,"Carotenoid biosynthesis","15-cis-phytoene synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4160,,,,"Cyanate hydratase (EC 4.2.1.104)",PATRIC,"Nitrogen metabolism","Cyanase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4203,,,,"2-dehydropantoate 2-reductase (EC 1.1.1.169)",PATRIC,"Pantothenate and CoA biosynthesis","2-dehydropantoate 2-reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4225,,,,"Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195) @ Alcohol dehydrogenase (EC 1.1.1.1)",PATRIC,"Glycine, serine and threonine metabolism","Alcohol dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4260,,,,"Epoxide hydrolase (EC 3.3.2.9)",PATRIC,"Metabolism of xenobiotics by cytochrome P450","Microsomal epoxide hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4266,,,,"Fumarate hydratase class I, aerobic (EC 4.2.1.2)",PATRIC,"Citrate cycle (TCA cycle)","Fumarate hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4284,,,,"3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)",PATRIC,"Benzoate degradation via hydroxylation","3-hydroxybutyryl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4299,,,,"Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)",PATRIC,"Propanoate metabolism","2-methylisocitrate dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4371,,,,"3-ketoacyl-CoA thiolase [fadN-fadA-fadE operon] (EC 2.3.1.16)",PATRIC,"alpha-Linolenic acid metabolism","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4402,,,,"Acid phosphatase (EC 3.1.3.2)",PATRIC,"1,4-Dichlorobenzene degradation","Acid phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4416,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4417,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1)",PATRIC,"Nitrogen metabolism","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4434,,,,"Inositol-1-monophosphatase (EC 3.1.3.25)",PATRIC,"Phosphatidylinositol signaling system","Inositol-phosphate phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4539,,,,"4,5-dihydroxyphthalate decarboxylase (EC 4.1.1.55)",PATRIC,"1- and 2-Methylnaphthalene degradation","4,5-dihydroxyphthalate decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4540,,,,"Aliphatic amidase AmiE (EC 3.5.1.4)",PATRIC,"Styrene degradation","Amidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4546,,,,"Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)",PATRIC,"Glutathione metabolism","Gamma-glutamyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4565,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Tropane, piperidine and pyridine alkaloid biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4583,,,,"Aldehyde dehydrogenase B (EC 1.2.1.22)",PATRIC,"Pyruvate metabolism","Lactaldehyde dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4585,,,,"Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A",PATRIC,"Linoleic acid metabolism","Phospholipase A(2)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4586,,,,"L-2-keto-3-deoxyarabonate dehydratase (EC 4.2.1.43)",PATRIC,"Ascorbate and aldarate metabolism","2-dehydro-3-deoxy-L-arabinonate dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4588,,,,"4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)",PATRIC,"Vitamin B6 metabolism","4-hydroxythreonine-4-phosphate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4600,,,,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)",PATRIC,"Biotin metabolism","Adenosylmethionine--8-amino-7-oxononanoate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4603,,,,"Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197) / Dethiobiotin synthase BioD (EC 6.3.3.3)",PATRIC,"Biotin metabolism","Malonyl-[acyl-carrier protein] O-methyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4604,,,,"Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197) / Dethiobiotin synthase BioD (EC 6.3.3.3)",PATRIC,"Biotin metabolism","Dethiobiotin synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4623,,,,"Holo-[acyl-carrier-protein] synthase (EC 2.7.8.7)",PATRIC,"Pantothenate and CoA biosynthesis","Holo-[acyl-carrier-protein] synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4624,,,,"Pyridoxine 5'-phosphate synthase (EC 2.6.99.2)",PATRIC,"Vitamin B6 metabolism","Pyridoxine 5'-phosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4635,,,,"S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1B",PATRIC,"Arginine and proline metabolism","Adenosylmethionine decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4686,,,,"Phosphonopyruvate hydrolase (EC 3.11.1.3)",PATRIC,"Phosphonate and phosphinate metabolism","Phosphonopyruvate hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4787,,,,"Transaldolase (EC 2.2.1.2)",PATRIC,"Pentose phosphate pathway","Transaldolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4820,,,,"Alcohol dehydrogenase (EC 1.1.1.1)",PATRIC,"Glycine, serine and threonine metabolism","Alcohol dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4851,,,,"3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6)",PATRIC,"Benzoate degradation via hydroxylation","3-oxoadipate CoA-transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4870,,,,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI (EC 2.7.8.37)",PATRIC,"Phosphonate and phosphinate metabolism","Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4958,,,,"Biotin synthase (EC 2.8.1.6)",PATRIC,"Biotin metabolism","Biotin synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5068,,,,"Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)",PATRIC,"Betalain biosynthesis","With oxygen as acceptor"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5098,,,,"Cardiolipin synthase (EC 2.7.8.-) phosphatidylethanolamine-utilizing, bacterial type ClsC",PATRIC,"Phosphonate and phosphinate metabolism","Transferases for other substituted phosphate groups"
